gid:0, code:000001, symbol:平安银行 
gid:391900, code:116304, symbol:16阳光A5 
gid:392000, code:116305, symbol:16阳光A6 
gid:392100, code:116306, symbol:16阳光A7 
gid:392200, code:116308, symbol:京东2优A 
gid:392300, code:116309, symbol:京东2优B 
gid:392400, code:116312, symbol:京东3优A 
gid:392500, code:116313, symbol:京东3优B 
gid:392600, code:116318, symbol:16临热A2 
gid:392700, code:116319, symbol:16临热A3 
gid:392800, code:116320, symbol:16临热A4 
gid:392900, code:116321, symbol:16临热A5 
gid:393000, code:116323, symbol:万科1A1 
gid:393100, code:116325, symbol:中安1优2 
gid:393200, code:116326, symbol:中安1优3 
gid:393300, code:116327, symbol:中安1优4 
gid:393400, code:116335, symbol:16东信1A 
gid:393500, code:116336, symbol:16东信1B 
gid:393600, code:116338, symbol:16华晟A1 
gid:393700, code:116339, symbol:16华晟A2 
gid:393800, code:116341, symbol:狮桥04A 
gid:393900, code:116342, symbol:狮桥04B 
gid:394000, code:116347, symbol:星美2A4 
gid:394100, code:116348, symbol:星美2A5 
gid:394200, code:116349, symbol:星美2A6 
gid:394300, code:116350, symbol:星美2A7 
gid:394400, code:116351, symbol:星美2A8 
gid:394500, code:116352, symbol:星美2A9 
gid:394600, code:116353, symbol:星美2A10 
gid:394700, code:116354, symbol:星美2A11 
gid:394800, code:116355, symbol:星美2A12 
gid:394900, code:116356, symbol:星美2A13 
gid:395000, code:116357, symbol:星美2A14 
gid:395100, code:116358, symbol:星美2A15 
gid:395200, code:116360, symbol:彩1号优1 
gid:395300, code:116361, symbol:彩1号优2 
gid:395400, code:116362, symbol:彩1号优3 
gid:395500, code:116363, symbol:彩1号优4 
gid:395600, code:116364, symbol:彩1号优5 
gid:395700, code:116366, symbol:民生16A1 
gid:395800, code:116367, symbol:京东4优A 
gid:395900, code:116368, symbol:京东4优B 
gid:396000, code:116372, symbol:16阳光2 
gid:396100, code:116373, symbol:16阳光3 
gid:396200, code:116374, symbol:16阳光4 
gid:396300, code:116375, symbol:16阳光5 
gid:396400, code:116384, symbol:万科2A1 
gid:396500, code:116386, symbol:鑫创1A2 
gid:396600, code:116387, symbol:鑫创1A3 
gid:396700, code:116388, symbol:鑫创1A4 
gid:396800, code:116393, symbol:16先锋A5 
gid:396900, code:116394, symbol:16先锋A6 
gid:397000, code:116395, symbol:16先锋A7 
gid:397100, code:116396, symbol:16先锋A8 
gid:397200, code:116397, symbol:16先锋A9 
gid:397300, code:116398, symbol:16先锋10 
gid:397400, code:116400, symbol:中腾信1A 
gid:397500, code:116401, symbol:中腾信1B 
gid:397600, code:116405, symbol:金辉A2 
gid:397700, code:116406, symbol:金辉A3 
gid:397800, code:116407, symbol:金辉A4 
gid:397900, code:116408, symbol:金辉A5 
gid:398000, code:116409, symbol:金辉A6 
gid:398100, code:116410, symbol:金辉A7 
gid:398200, code:116411, symbol:金辉A8 
gid:398300, code:116412, symbol:金辉A9 
gid:398400, code:116413, symbol:金辉A10 
gid:398500, code:116414, symbol:金辉A11 
gid:398600, code:116415, symbol:金辉A12 
gid:398700, code:116417, symbol:一方碧01 
gid:398800, code:116418, symbol:万科3A1 
gid:398900, code:116419, symbol:赢时通2A 
gid:399000, code:116421, symbol:一方碧02 
gid:399100, code:116422, symbol:16荣物01 
gid:399200, code:116423, symbol:16荣物02 
gid:399300, code:116424, symbol:16荣物03 
gid:399400, code:116425, symbol:16荣物04 
gid:399500, code:116426, symbol:16荣物05 
gid:399600, code:116428, symbol:16航洋A1 
gid:399700, code:116429, symbol:16航洋A2 
gid:399800, code:116430, symbol:16航洋A3 
gid:399900, code:116431, symbol:16航洋A4 
gid:400000, code:116432, symbol:16航洋A5 
gid:400100, code:116433, symbol:16航洋A6 
gid:400200, code:116434, symbol:16航洋A7 
gid:400300, code:116435, symbol:16航洋A8 
gid:400400, code:116436, symbol:16航洋A9 
gid:400500, code:116437, symbol:16航洋10 
gid:400600, code:116441, symbol:恒融3A3 
gid:400700, code:116442, symbol:恒融3A4 
gid:400800, code:116443, symbol:恒融3A5 
gid:400900, code:116444, symbol:恒融3A6 
gid:401000, code:116445, symbol:恒融3A7 
gid:401100, code:116446, symbol:恒融3A8 
gid:401200, code:116447, symbol:恒融3A9 
gid:401300, code:116448, symbol:恒融3A10 
gid:401400, code:116449, symbol:恒融3A11 
gid:401500, code:116450, symbol:恒融3A12 
gid:401600, code:116451, symbol:恒融3A13 
gid:401700, code:116452, symbol:恒融3A14 
gid:401800, code:116453, symbol:恒融3A15 
gid:401900, code:116454, symbol:恒融3A16 
gid:402000, code:116455, symbol:京东5优A 
gid:402100, code:116456, symbol:京东5优B 
gid:402200, code:116459, symbol:民生18A1 
gid:402300, code:116460, symbol:民生18A2 
gid:402400, code:116461, symbol:民生19A1 
gid:402500, code:116462, symbol:民生17A1 
gid:402600, code:116463, symbol:民生20A1 
gid:402700, code:116464, symbol:民生21A1 
gid:402800, code:116465, symbol:16平安A 
gid:402900, code:116466, symbol:16平安B 
gid:403000, code:116468, symbol:16际大优 
gid:403100, code:116470, symbol:一方碧03 
gid:403200, code:116471, symbol:16华谊A1 
gid:403300, code:116472, symbol:16华谊A2 
gid:403400, code:116473, symbol:16华谊A3 
gid:403500, code:116474, symbol:16华谊A4 
gid:403600, code:116475, symbol:16华谊A5 
gid:403700, code:116477, symbol:万科4A1 
gid:403800, code:116478, symbol:京东6优A 
gid:403900, code:116479, symbol:京东6优B 
gid:404000, code:116482, symbol:房信2优1 
gid:404100, code:116483, symbol:房信2优2 
gid:404200, code:116484, symbol:房信2优3 
gid:404300, code:116492, symbol:恒融2号7 
gid:404400, code:116493, symbol:狮桥05A 
gid:404500, code:116494, symbol:狮桥05B 
gid:404600, code:116495, symbol:狮桥05C 
gid:404700, code:116496, symbol:恒融4A1 
gid:404800, code:116497, symbol:恒融4A2 
gid:404900, code:116498, symbol:恒融4A3 
gid:405000, code:116499, symbol:恒融4A4 
gid:405100, code:116500, symbol:恒融4A5 
gid:405200, code:116501, symbol:恒融4A6 
gid:405300, code:116502, symbol:一方碧04 
gid:405400, code:116503, symbol:一方碧05 
gid:405500, code:116504, symbol:尚隽1A1 
gid:405600, code:116506, symbol:17益田A 
gid:405700, code:116507, symbol:17益田B 
gid:405800, code:116511, symbol:徐工2A3 
gid:405900, code:116512, symbol:徐工2A4 
gid:406000, code:116513, symbol:徐工2A5 
gid:406100, code:116514, symbol:徐工2A6 
gid:406200, code:116515, symbol:徐工2A7 
gid:406300, code:116516, symbol:徐工2A8 
gid:406400, code:116517, symbol:徐工2A9 
gid:406500, code:116518, symbol:徐工2A10 
gid:406600, code:116519, symbol:徐工2A11 
gid:406700, code:116520, symbol:徐工2A12 
gid:406800, code:116521, symbol:徐工2A13 
gid:406900, code:116522, symbol:徐工2A14 
gid:407000, code:116523, symbol:徐工2A15 
gid:407100, code:116524, symbol:徐工2A16 
gid:407200, code:116526, symbol:民生22A1 
gid:407300, code:116530, symbol:绿源优01 
gid:407400, code:116531, symbol:绿源优02 
gid:407500, code:116532, symbol:绿源优03 
gid:407600, code:116533, symbol:绿源优04 
gid:407700, code:116534, symbol:绿源优05 
gid:407800, code:116536, symbol:瀚华01A 
gid:407900, code:116537, symbol:瀚华01B 
gid:408000, code:116539, symbol:京东7优A 
gid:408100, code:116540, symbol:京东7优B 
gid:408200, code:116542, symbol:一方碧06 
gid:408300, code:116543, symbol:银亿优01 
gid:408400, code:116544, symbol:银亿优02 
gid:408500, code:116545, symbol:银亿优03 
gid:408600, code:116546, symbol:银亿优04 
gid:408700, code:116547, symbol:银亿优05 
gid:408800, code:116549, symbol:京东8优A 
gid:408900, code:116550, symbol:京东8优B 
gid:409000, code:116552, symbol:17晋房01 
gid:409100, code:116553, symbol:17晋房02 
gid:409200, code:116554, symbol:17晋房03 
gid:409300, code:116560, symbol:尚隽2A 
gid:409400, code:116565, symbol:平银1A1 
gid:409500, code:117009, symbol:15九洲债 
gid:409600, code:117014, symbol:15大族01 
gid:409700, code:117015, symbol:15雅本债 
gid:409800, code:117016, symbol:16华泰01 
gid:409900, code:117017, symbol:16山田01 
gid:410000, code:117018, symbol:16星星01 
gid:410100, code:117019, symbol:16卓越EB 
gid:410200, code:117021, symbol:16星星02 
gid:410300, code:117022, symbol:16配投01 
gid:410400, code:117025, symbol:16万泽01 
gid:410500, code:117026, symbol:16万泽02 
gid:410600, code:117027, symbol:16配投02 
gid:410700, code:117028, symbol:16本钢01 
gid:410800, code:117030, symbol:16赛纳01 
gid:410900, code:117031, symbol:16长盈债 
gid:411000, code:117032, symbol:16星星03 
gid:411100, code:117033, symbol:16中泰EB 
gid:411200, code:117034, symbol:16配投03 
gid:411300, code:117035, symbol:16东莞EB 
gid:411400, code:117036, symbol:16金瑞EB 
gid:411500, code:117037, symbol:16润和债 
gid:411600, code:117038, symbol:16赛纳02 
gid:411700, code:117039, symbol:16飞投01 
gid:411800, code:117040, symbol:16苏协01 
gid:411900, code:117041, symbol:16本钢02 
gid:412000, code:117042, symbol:16世宝债 
gid:412100, code:117043, symbol:16飞投02 
gid:412200, code:117044, symbol:16飞投03 
gid:412300, code:117045, symbol:16恒逸01 
gid:412400, code:117046, symbol:16牧原01 
gid:412500, code:117047, symbol:16牧原02 
gid:412600, code:117048, symbol:16牧原03 
gid:412700, code:117049, symbol:16原龙01 
gid:412800, code:117050, symbol:16东方EB 
gid:412900, code:117051, symbol:16沃金E1 
gid:413000, code:117052, symbol:16雅本E1 
gid:413100, code:117053, symbol:16澳洋E1 
gid:413200, code:117054, symbol:16本钢E3 
gid:413300, code:117055, symbol:16苏协E2 
gid:413400, code:117056, symbol:16飞投E4 
gid:413500, code:117057, symbol:16宜华E1 
gid:413600, code:117058, symbol:16中基E1 
gid:413700, code:117059, symbol:16中超E1 
gid:413800, code:117060, symbol:16本钢E4 
gid:413900, code:117061, symbol:16宏氏E1 
gid:414000, code:117062, symbol:16彩虹E1 
gid:414100, code:117063, symbol:16神雾E1 
gid:414200, code:117064, symbol:16中基E2 
gid:414300, code:117065, symbol:16苏协E3 
gid:414400, code:117066, symbol:16银河E1 
gid:414500, code:117067, symbol:16宏氏E2 
gid:414600, code:117068, symbol:17亿纬E1 
gid:414700, code:117069, symbol:17同路E1 
gid:414800, code:117070, symbol:17金龙E1 
gid:414900, code:117071, symbol:17裕人E1 
gid:415000, code:117072, symbol:17永强E1 
gid:415100, code:117073, symbol:17佳船E1 
gid:415200, code:117074, symbol:17富煌E1 
gid:415300, code:117075, symbol:17澳洋E1 
gid:415400, code:117076, symbol:17东港E1 
gid:415500, code:117077, symbol:17华天E1 
gid:415600, code:117078, symbol:17金龙E2 
gid:415700, code:117079, symbol:17鹰高E1 
gid:415800, code:117080, symbol:17金龙E3 
gid:415900, code:117084, symbol:17天壕E1 
gid:416000, code:117086, symbol:17万丰E1 
gid:416100, code:117546, symbol:国元1601 
gid:416200, code:117549, symbol:西部1604 
gid:416300, code:117553, symbol:国信1701 
gid:416400, code:117555, symbol:招商1703 
gid:416500, code:117556, symbol:东证1701 
gid:416600, code:117559, symbol:广发1701 
gid:416700, code:117560, symbol:申证1701 
gid:416800, code:117561, symbol:广发1702 
gid:416900, code:117562, symbol:申证1702 
gid:417000, code:117563, symbol:东证1702 
gid:417100, code:117566, symbol:广发1703 
gid:417200, code:118255, symbol:14一品01 
gid:417300, code:118256, symbol:14一品02 
gid:417400, code:118259, symbol:14洋口债 
gid:417500, code:118262, symbol:14讯鸟债 
gid:417600, code:118266, symbol:14金鼎债 
gid:417700, code:118271, symbol:14佳捷债 
gid:417800, code:118275, symbol:14萌业01 
gid:417900, code:118276, symbol:14萌业02 
gid:418000, code:118277, symbol:14萌业03 
gid:418100, code:118279, symbol:14天路通 
gid:418200, code:118281, symbol:14苏污水 
gid:418300, code:118283, symbol:14金国际 
gid:418400, code:118284, symbol:14叠石01 
gid:418500, code:118285, symbol:14叠石02 
gid:418600, code:118287, symbol:14科力01 
gid:418700, code:118291, symbol:14南郊债 
gid:418800, code:118295, symbol:14科力02 
gid:418900, code:118297, symbol:14陕旅01 
gid:419000, code:118298, symbol:14陕旅02 
gid:419100, code:118299, symbol:14陕旅03 
gid:419200, code:118301, symbol:14常机债 
gid:419300, code:118303, symbol:14鸿仪01 
gid:419400, code:118304, symbol:14海格01 
gid:419500, code:118305, symbol:14汤山债 
gid:419600, code:118306, symbol:14华夏债 
gid:419700, code:118308, symbol:15昆产投 
gid:419800, code:118313, symbol:14筑经01 
gid:419900, code:118315, symbol:14华控债 
gid:420000, code:118317, symbol:14邳水01 
gid:420100, code:118319, symbol:15富水债 
gid:420200, code:118321, symbol:15漳龙债 
gid:420300, code:118322, symbol:14筑经02 
gid:420400, code:118323, symbol:14高新债 
gid:420500, code:118324, symbol:15长城债 
gid:420600, code:118325, symbol:15阳光01 
gid:420700, code:118327, symbol:15新华联 
gid:420800, code:118329, symbol:15易成债 
gid:420900, code:118330, symbol:14寿金海 
gid:421000, code:118331, symbol:15豪美01 
gid:421100, code:118332, symbol:15株国01 
gid:421200, code:118333, symbol:15株国02 
gid:421300, code:118334, symbol:15阳光02 
gid:421400, code:118335, symbol:15临安01 
gid:421500, code:118336, symbol:15昆投02 
gid:421600, code:118337, symbol:15乐视01 
gid:421700, code:118338, symbol:15长交债 
gid:421800, code:118339, symbol:15泰禾债 
gid:421900, code:118340, symbol:15株高01 
gid:422000, code:118341, symbol:15株发01 
gid:422100, code:118342, symbol:15雷山债 
gid:422200, code:118343, symbol:15铁岭01 
gid:422300, code:118344, symbol:15陕旅01 
gid:422400, code:118345, symbol:15中南01 
gid:422500, code:118346, symbol:15昆发01 
gid:422600, code:118347, symbol:15翔控01 
gid:422700, code:118348, symbol:15翔控02 
gid:422800, code:118350, symbol:15阳集01 
gid:422900, code:118351, symbol:15贵高01 
gid:423000, code:118352, symbol:15龙里债 
gid:423100, code:118353, symbol:15翔控03 
gid:423200, code:118354, symbol:15中利01 
gid:423300, code:118355, symbol:15冀东01 
gid:423400, code:118356, symbol:15扬化01 
gid:423500, code:118357, symbol:15海控01 
gid:423600, code:118358, symbol:15绵交发 
gid:423700, code:118359, symbol:15东旭01 
gid:423800, code:118360, symbol:15株发02 
gid:423900, code:118361, symbol:15泰禾02 
gid:424000, code:118363, symbol:15荣发01 
gid:424100, code:118364, symbol:15柯桥01 
gid:424200, code:118365, symbol:15泰丰01 
gid:424300, code:118366, symbol:15酉阳01 
gid:424400, code:118367, symbol:15酉阳02 
gid:424500, code:118368, symbol:15株国03 
gid:424600, code:118369, symbol:15中城01 
gid:424700, code:118370, symbol:15乐视02 
gid:424800, code:118371, symbol:15柳建债 
gid:424900, code:118372, symbol:15金国01 
gid:425000, code:118373, symbol:15安城债 
gid:425100, code:118374, symbol:15长经开 
gid:425200, code:118375, symbol:15泰禾03 
gid:425300, code:118376, symbol:15新郑债 
gid:425400, code:118378, symbol:15渝高债 
gid:425500, code:118379, symbol:15广投01 
gid:425600, code:118380, symbol:15广投02 
gid:425700, code:118381, symbol:15山投01 
gid:425800, code:118382, symbol:15利得债 
gid:425900, code:118383, symbol:15阳集02 
gid:426000, code:118384, symbol:15东丽01 
gid:426100, code:118385, symbol:15柯桥02 
gid:426200, code:118386, symbol:15徐新债 
gid:426300, code:118387, symbol:15中南02 
gid:426400, code:118388, symbol:15荣发02 
gid:426500, code:118389, symbol:15荣发03 
gid:426600, code:118390, symbol:15阳光03 
gid:426700, code:118391, symbol:15东方01 
gid:426800, code:118392, symbol:15十四01 
gid:426900, code:118393, symbol:15万通01 
gid:427000, code:118394, symbol:15万通02 
gid:427100, code:118395, symbol:15昆新01 
gid:427200, code:118396, symbol:15长兴债 
gid:427300, code:118397, symbol:15华控债 
gid:427400, code:118398, symbol:15道桥债 
gid:427500, code:118399, symbol:15恒贸01 
gid:427600, code:118400, symbol:15福惠01 
gid:427700, code:118401, symbol:15国安债 
gid:427800, code:118402, symbol:15星海02 
gid:427900, code:118404, symbol:15珠九债 
gid:428000, code:118405, symbol:15昆钢债 
gid:428100, code:118406, symbol:15瑞泥02 
gid:428200, code:118407, symbol:15中城02 
gid:428300, code:118408, symbol:15浙湖01 
gid:428400, code:118409, symbol:15宁温泉 
gid:428500, code:118411, symbol:15新华01 
gid:428600, code:118412, symbol:15恒泰01 
gid:428700, code:118413, symbol:15翔控04 
gid:428800, code:118414, symbol:15翔控05 
gid:428900, code:118415, symbol:15南国01 
gid:429000, code:118416, symbol:15淮新01 
gid:429100, code:118417, symbol:15淮新02 
gid:429200, code:118418, symbol:15恒贸02 
gid:429300, code:118420, symbol:15华控02 
gid:429400, code:118421, symbol:15阳光04 
gid:429500, code:118422, symbol:15沪宝01 
gid:429600, code:118423, symbol:15和国资 
gid:429700, code:118424, symbol:15南国02 
gid:429800, code:118425, symbol:15东方02 
gid:429900, code:118426, symbol:15昆经01 
gid:430000, code:118427, symbol:15金债01 
gid:430100, code:118428, symbol:15新沂01 
gid:430200, code:118429, symbol:15新沂02 
